courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_201_la_naissance_du_conflit_israelo_palestin,Die Balfour-Deklaration,Die Balfour-Deklaration (1917),evenementConnexe,"Brief des britischen Ministers Balfour, der die britische Unterstützung für „die Errichtung einer nationalen Heimstätte für das jüdische Volk“ in Palästina versprach, während gleichzeitig die Rechte der „nichtjüdischen Gemeinschaften“ gewahrt bleiben sollten. Diese grundlegende Spannung wurde nie gelöst.",short_form
course_201_la_naissance_du_conflit_israelo_palestin,Balfour-Deklaration (1917),Die Balfour-Deklaration (1917),evenementConnexe,"Brief des britischen Ministers Balfour, der die britische Unterstützung für „die Errichtung einer nationalen Heimstätte für das jüdische Volk“ in Palästina versprach, während gleichzeitig die Rechte der „nichtjüdischen Gemeinschaften“ gewahrt bleiben sollten. Diese grundlegende Spannung wurde nie gelöst.",short_form
course_201_la_naissance_du_conflit_israelo_palestin,Balfour-Deklaration,Die Balfour-Deklaration,evenementConnexe,"Brief des britischen Ministers Balfour, der die britische Unterstützung für „die Errichtung einer nationalen Heimstätte für das jüdische Volk“ in Palästina versprach, während gleichzeitig die Rechte der „nichtjüdischen Gemeinschaften“ gewahrt bleiben sollten. Diese grundlegende Spannung wurde nie gelöst.",content_link
course_202_la_rivalite_chine_etats_unis,Handelskrieg und die Zölle,Der Handelskrieg und die Zölle,concept,"Ab 2018 verhängten die USA (Trump) massive Zollgebühren auf chinesische Produkte, worauf China in gleicher Weise reagierte. Dieser Handelskrieg und die Zollgebühren spiegeln eine technologische und geopolitische Rivalität wider, die tiefer geht als der reine Handel.",short_form
course_202_la_rivalite_chine_etats_unis,technologische «Decoupling»,Das technologische «Decoupling»,concept,Amerikanische Strategie zur Trennung der technologischen Lieferketten zwischen den beiden Ländern. Die Sanktionen gegen Huawei und das Verbot des Verkaufs fortschrittlicher Halbleiter an China spiegeln die Angst vor einer militärischen Nutzung amerikanischer Technologien wider.,short_form
course_203_les_tensions_autour_de_taiwan,Taiwan Semiconductor Manufacturing Company,TSMC (Taiwan Semiconductor Manufacturing Company),concept,"Taiwanischer Hersteller, der etwa 92 % der fortschrittlichsten Chips der Welt produziert. Diese weltweite Abhängigkeit erklärt, warum eine chinesische Invasion eine weltweite Wirtschaftskatastrophe auslösen würde – das „silicon shield“ von Taiwan.",short_form
course_203_les_tensions_autour_de_taiwan,TSMC,TSMC (Taiwan Semiconductor Manufacturing Company),concept,"Taiwanischer Hersteller, der etwa 92 % der fortschrittlichsten Chips der Welt produziert. Diese weltweite Abhängigkeit erklärt, warum eine chinesische Invasion eine weltweite Wirtschaftskatastrophe auslösen würde – das „silicon shield“ von Taiwan.",short_form
course_203_les_tensions_autour_de_taiwan,amerikanische strategische Ambiguität,Die amerikanische strategische Ambiguität,concept,"Amerikanische Politik, die „ein China“ anerkennt, ohne die Souveränität Pekings über Taiwan anzuerkennen, und Waffen verkauft, ohne explizit eine militärische Verteidigung zu versprechen. Diese bewusste strategische Ambiguität soll eine Invasion abschrecken und gleichzeitig vermeiden, Peking zu provozieren.",short_form
course_203_les_tensions_autour_de_taiwan,strategische Ambiguität,Strategische Ambiguität der USA,concept,"Amerikanische Politik, die „ein China“ anerkennt, ohne die Souveränität Pekings über Taiwan anzuerkennen, und Waffen verkauft, ohne explizit eine militärische Verteidigung zu versprechen. Diese bewusste strategische Ambiguität soll eine Invasion abschrecken und gleichzeitig vermeiden, Peking zu provozieren.",content_link
course_204_le_concept_de_monde_multipolaire,BRICS,Die BRICS,concept,"Akronym für Brasilien, Russland, Indien, China, Südafrika, seit 2024 um mehrere Länder erweitert. Diese Gruppierung verkörpert die Multipolarität: Mächte, die die westliche liberale Ordnung ablehnen, ohne jedoch einen kohärenten alternativen Block zu bilden.",short_form
course_204_le_concept_de_monde_multipolaire,„Unipolarer Moment“,„Unipolarer Moment“ (Krauthammer),concept,"Krauthammer beschrieb (1990) die Zeit nach dem Kalten Krieg als einen „unipolaren Moment“ mit den USA als einziger Supermacht. Er sah voraus, dass dies 30 bis 40 Jahre dauern würde – eine treffende Prognose, da der unipolarer Moment gegen 2008-2010 endete.",short_form
course_204_le_concept_de_monde_multipolaire,Neue,Seidenstraße (Neue),concept,"Umfangreiches Infrastruktur- und Investitionsprojekt, das von China 2013 ins Leben gerufen wurde, um Asien, Europa und Afrika zu verbinden und sein weltweites geopolitisches Gewicht zu stärken.",short_form
course_204_le_concept_de_monde_multipolaire,Seidenstraße,Seidenstraße (Neue),concept,"Umfangreiches Infrastruktur- und Investitionsprojekt, das von China 2013 ins Leben gerufen wurde, um Asien, Europa und Afrika zu verbinden und sein weltweites geopolitisches Gewicht zu stärken.",short_form
course_204_le_concept_de_monde_multipolaire,„unipolarer Moment“,„Unipolarer Moment“,concept,"Krauthammer beschrieb (1990) die Zeit nach dem Kalten Krieg als einen „unipolaren Moment“ mit den USA als einziger Supermacht. Er sah voraus, dass dies 30 bis 40 Jahre dauern würde – eine treffende Prognose, da der unipolarer Moment gegen 2008-2010 endete.",content_link
course_205_le_petrole_comme_source_de_conflits,«Ressourcenfluch»,Der «Ressourcenfluch»,concept,"Wirtschaftliches Paradoxon: Länder mit großem Reichtum an natürlichen Ressourcen (Erdöl, Diamanten) erleben oft ein geringeres Wachstum und häufigere Konflikte. Die Erdöl-„Rente“ schafft Raubtierstaaten und entmutigt die wirtschaftliche Diversifizierung.",short_form
course_205_le_petrole_comme_source_de_conflits,Peak Oil,Das Fördermaximum (Peak Oil),concept,"Hubbert-Theorie (1956), die vorhersagte, dass die weltweite Erdölförderung einen Höchststand erreichen und dann zurückgehen würde. Die US-Schieferöl-Revolution hat diese Grenze verschoben, aber die Debatte über die Erschöpfung der Ressourcen bleibt zentral.",short_form
course_205_le_petrole_comme_source_de_conflits,Das Fördermaximum,Das Fördermaximum (Peak Oil),concept,"Hubbert-Theorie (1956), die vorhersagte, dass die weltweite Erdölförderung einen Höchststand erreichen und dann zurückgehen würde. Die US-Schieferöl-Revolution hat diese Grenze verschoben, aber die Debatte über die Erschöpfung der Ressourcen bleibt zentral.",short_form
course_205_le_petrole_comme_source_de_conflits,Fördermaximum (Peak Oil),Das Fördermaximum (Peak Oil),concept,"Hubbert-Theorie (1956), die vorhersagte, dass die weltweite Erdölförderung einen Höchststand erreichen und dann zurückgehen würde. Die US-Schieferöl-Revolution hat diese Grenze verschoben, aber die Debatte über die Erschöpfung der Ressourcen bleibt zentral.",short_form
course_205_le_petrole_comme_source_de_conflits,Der,Ressourcenfluch (Der),concept,"Ökonomisches Paradoxon: Länder mit großem Reichtum an natürlichen Ressourcen (Erdöl, Diamanten) weisen oft ein geringeres Wachstum und häufigere Konflikte auf. Die Erdöl-„Rente“ schafft Raubtierstaaten und entmutigt die wirtschaftliche Diversifizierung.",short_form
course_205_le_petrole_comme_source_de_conflits,Ressourcenfluch,Ressourcenfluch (Der),concept,"Ökonomisches Paradoxon: Länder mit großem Reichtum an natürlichen Ressourcen (Erdöl, Diamanten) weisen oft ein geringeres Wachstum und häufigere Konflikte auf. Die Erdöl-„Rente“ schafft Raubtierstaaten und entmutigt die wirtschaftliche Diversifizierung.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,1956,Die Suezkrise (1956),concept,"Als Nasser den Kanal verstaatlichte, fielen Frankreich, Großbritannien und Israel in Ägypten ein. Unter amerikanischem Druck (Eisenhower drohte mit dem Zusammenbruch des britischen Pfunds) mussten sie sich zurückziehen – was das Ende der französisch-britischen Kolonialmacht markierte.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Die Suezkrise,Die Suezkrise (1956),concept,"Als Nasser den Kanal verstaatlichte, fielen Frankreich, Großbritannien und Israel in Ägypten ein. Unter amerikanischem Druck (Eisenhower drohte mit dem Zusammenbruch des britischen Pfunds) mussten sie sich zurückziehen – was das Ende der französisch-britischen Kolonialmacht markierte.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Suezkrise (1956),Die Suezkrise (1956),concept,"Als Nasser den Kanal verstaatlichte, fielen Frankreich, Großbritannien und Israel in Ägypten ein. Unter amerikanischem Druck (Eisenhower drohte mit dem Zusammenbruch des britischen Pfunds) mussten sie sich zurückziehen – was das Ende der französisch-britischen Kolonialmacht markierte.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,März 2021,Die Ever Given (März 2021),evenementConnexe,"Ein 400 m langes Containerschiff, das 6 Tage lang quer im Kanal auf Grund lief und 400 Schiffe blockierte. Es kostete die Weltwirtschaft 400 Millionen Dollar pro Stunde, was die strategische Bedeutung des Kanals für die weltweiten Lieferketten perfekt illustriert.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Die Ever Given,Die Ever Given (März 2021),evenementConnexe,"Ein 400 m langes Containerschiff, das 6 Tage lang quer im Kanal auf Grund lief und 400 Schiffe blockierte. Es kostete die Weltwirtschaft 400 Millionen Dollar pro Stunde, was die strategische Bedeutung des Kanals für die weltweiten Lieferketten perfekt illustriert.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Ever Given,Ever Given (März 2021),evenementConnexe,"Ein 400 m langes Containerschiff, das 6 Tage lang quer im Kanal auf Grund lief und 400 Schiffe blockierte. Es kostete die Weltwirtschaft 400 Millionen Dollar pro Stunde und illustrierte damit perfekt die strategische Bedeutung des Kanals für die globalen Ketten.",short_form
course_207_l_otan_a_quoi_ca_sert_encore,Nordatlantikvertrags,Nordatlantikvertrag,lieuInstitution,"Auch als Vertrag von Washington bezeichnet, ist dies der am 4. April 1949 unterzeichnete Gründungsakt, der die Ziele der NATO und das Prinzip der Solidarität zwischen ihren Mitgliedern definiert.",content_link
course_207_l_otan_a_quoi_ca_sert_encore,Warschauer Pakts,Warschauer Pakt,lieuInstitution,"Militärbündnis, das 1955 von der UdSSR als Reaktion auf die NATO gegründet wurde und die kommunistischen Länder Osteuropas vereinte. Es wurde 1991 aufgelöst.",content_link
course_207_l_otan_a_quoi_ca_sert_encore,Baltische Staaten,baltische Staaten,lieuInstitution,"Geographische Einheit bestehend aus Estland, Lettland und Litauen. Als ehemalige Sowjetrepubliken sind sie heute Mitglieder der NATO und der EU.",content_link
course_208_l_onu_puissante_ou_impuissante,R2P,Die Schutzverantwortung (R2P),concept,"Von der UN im Jahr 2005 verabschiedetes Prinzip: Die Weltgemeinschaft kann in einen souveränen Staat eingreifen, um Zivilisten in Gefahr zu schützen. Entwickelt in den 1990er Jahren nach der Tatenlosigkeit in Ruanda und Bosnien, bleibt seine Anwendung sehr selektiv.",short_form
course_208_l_onu_puissante_ou_impuissante,Die Schutzverantwortung,Die Schutzverantwortung (R2P),concept,"Von der UN im Jahr 2005 verabschiedetes Prinzip: Die Weltgemeinschaft kann in einen souveränen Staat eingreifen, um Zivilisten in Gefahr zu schützen. Entwickelt in den 1990er Jahren nach der Tatenlosigkeit in Ruanda und Bosnien, bleibt seine Anwendung sehr selektiv.",short_form
course_208_l_onu_puissante_ou_impuissante,Schutzverantwortung (R2P),Die Schutzverantwortung (R2P),concept,"Von der UN im Jahr 2005 verabschiedetes Prinzip: Die Weltgemeinschaft kann in einen souveränen Staat eingreifen, um Zivilisten in Gefahr zu schützen. Entwickelt in den 1990er Jahren nach der Tatenlosigkeit in Ruanda und Bosnien, bleibt seine Anwendung sehr selektiv.",short_form
course_208_l_onu_puissante_ou_impuissante,Sonderorganisationen der UN,Die Sonderorganisationen der UN,lieuInstitution,"Die ONU umfasst Sonderorganisationen mit präzisen Mandaten: WHO (globale Gesundheit), UNICEF (Kinder), FAO (Ernährung), UNESCO (Kultur), UNHCR (Flüchtlinge). Diese Sonderorganisationen erzielen oft konkrete Ergebnisse dort, wo der Sicherheitsrat durch das Veto blockiert ist.",short_form
course_209_la_russie_de_poutine,KGB und der FSB,Das KGB und der FSB,concept,"Der sowjetische KGB wurde 1991 aufgelöst und durch den FSB (Inland) und den SWR (Ausland) ersetzt. Putin, ein ehemaliger KGB-Offizier in Dresden, hat in großem Umfang ehemalige Mitglieder des KGB (die «Silowiki») in Schlüsselpositionen der russischen Macht befördert.",short_form
course_209_la_russie_de_poutine,«souveräne Demokratie»,Die «souveräne Demokratie»,concept,"Vom Ideologen Wladislaw Surkow entwickeltes Konzept: Russland habe seine eigene, an seine Geschichte angepasste Form der Demokratie, die nicht den westlichen liberalen Standards unterliege. Kritik: Dieses Konzept rechtfertigt faktisch den Autoritarismus, indem es ihn in «kulturelle Souveränität» umbenennt.",short_form
course_210_la_guerre_en_ukraine_expliquee,1994,Das Budapester Memorandum (1994),concept,"Abkommen, durch das die Ukraine auf die 1.900 geerbten sowjetischen Atomsprengköpfe verzichtete, im Austausch gegen Sicherheitsgarantien Russlands, der USA und des Vereinigten Königreichs. Russland hat das Budapester Memorandum bereits 2014 verletzt, was die ukrainischen Sicherheitsdiskussionen bis heute belastet.",short_form
course_210_la_guerre_en_ukraine_expliquee,Das Budapester Memorandum,Das Budapester Memorandum (1994),concept,"Abkommen, durch das die Ukraine auf die 1.900 geerbten sowjetischen Atomsprengköpfe verzichtete, im Austausch gegen Sicherheitsgarantien Russlands, der USA und des Vereinigten Königreichs. Russland hat das Budapester Memorandum bereits 2014 verletzt, was die ukrainischen Sicherheitsdiskussionen bis heute belastet.",short_form
course_210_la_guerre_en_ukraine_expliquee,Budapester Memorandum (1994),Das Budapester Memorandum (1994),concept,"Abkommen, durch das die Ukraine auf die 1.900 geerbten sowjetischen Atomsprengköpfe verzichtete, im Austausch gegen Sicherheitsgarantien Russlands, der USA und des Vereinigten Königreichs. Russland hat das Budapester Memorandum bereits 2014 verletzt, was die ukrainischen Sicherheitsdiskussionen bis heute belastet.",short_form
course_210_la_guerre_en_ukraine_expliquee,Donbass und die separatistischen Republiken,Der Donbass und die separatistischen Republiken,concept,"Industrieregion im Osten der Ukraine, in der pro-russische Separatisten mit russischer militärischer Unterstützung 2014 «Republiken» ausriefen. Dieser Konflikt von «geringer Intensität» (14.000 Tote) ging der Vollinvasion vom 24. Februar 2022 voraus.",short_form
course_210_la_guerre_en_ukraine_expliquee,Budapester Memorandum,Das Budapester Memorandum,concept,"Abkommen, durch das die Ukraine auf die 1.900 geerbten sowjetischen Atomsprengköpfe verzichtete, im Austausch gegen Sicherheitsgarantien Russlands, der USA und des Vereinigten Königreichs. Russland hat das Budapester Memorandum bereits 2014 verletzt, was die ukrainischen Sicherheitsdiskussionen bis heute belastet.",content_link
course_211_comment_fonctionne_le_prix_du_petrole,Futures,Der Öl-Terminmarkt (Futures),concept,"Verträge, durch die sich Käufer und Verkäufer zu einer zukünftigen Transaktion zu einem heute festgelegten Preis verpflichten. Spekulanten ohne Absicht einer physischen Lieferung machen die große Mehrheit der Transaktionen aus, was die Preisschwankungen verstärkt.",short_form
course_211_comment_fonctionne_le_prix_du_petrole,Der Öl-Terminmarkt,Der Öl-Terminmarkt (Futures),concept,"Verträge, durch die sich Käufer und Verkäufer zu einer zukünftigen Transaktion zu einem heute festgelegten Preis verpflichten. Spekulanten ohne Absicht einer physischen Lieferung machen die große Mehrheit der Transaktionen aus, was die Preisschwankungen verstärkt.",short_form
course_211_comment_fonctionne_le_prix_du_petrole,Öl-Terminmarkt (Futures),Der Öl-Terminmarkt (Futures),concept,"Verträge, durch die sich Käufer und Verkäufer zu einer zukünftigen Transaktion zu einem heute festgelegten Preis verpflichten. Spekulanten ohne Absicht einer physischen Lieferung machen die große Mehrheit der Transaktionen aus, was die Preisschwankungen verstärkt.",short_form
course_211_comment_fonctionne_le_prix_du_petrole,amerikanische Schieferöl-Revolution,Die amerikanische Schieferöl-Revolution,evenementConnexe,"Massiver Aufschwung der US-Produktion im 21. Jahrhundert dank hydraulischem Fracking, was das globale geopolitische Energiegleichgewicht verändert hat.",short_form
course_212_les_paradis_fiscaux_expliques,Schweizer Bankgeheimnis,Das Schweizer Bankgeheimnis,concept,"Die Schweiz hielt über Jahrzehnte ein absolutes Bankgeheimnis aufrecht, das Banker strafrechtlich schützte, die sich weigerten, die Identität ihrer Kunden preiszugeben. Dieses Bankgeheimnis, das seit 2010 unter internationalem Druck erodiert ist, hatte die Schweiz zur weltweit führenden Steueroase gemacht.",short_form
course_212_les_paradis_fiscaux_expliques,Bankgeheimnis,Schweizer Bankgeheimnis,concept,"Die Schweiz hielt über Jahrzehnte ein absolutes Bankgeheimnis aufrecht, das Banker strafrechtlich schützte, die sich weigerten, die Identität ihrer Kunden preiszugeben. Dieses Bankgeheimnis, das seit 2010 unter internationalem Druck erodiert ist, hatte die Schweiz zur weltweit führenden Steueroase gemacht.",content_link
course_212_les_paradis_fiscaux_expliques,Trusts,Trust,concept,"Angelsächsische Rechtsstruktur, die es ermöglicht, das Eigentum an Gütern auf eine dritte Person zu übertragen, die diese zugunsten eines Begünstigten verwaltet, wobei oft Anonymität garantiert wird.",content_link
course_213_l_evasion_fiscale_des_multinationales,Dutch Sandwich,Das „Double Irish“ (Dutch Sandwich),concept,"Steuerstruktur, die irische und niederländische Tochtergesellschaften nutzt, um geistige Eigentumsrechte auf die Bermudas zu übertragen. Apple, Google und Facebook nutzten diese bis zu ihrer schrittweisen Abschaffung (2020) und zahlten effektive Steuersätze von weniger als 2 %.",short_form
course_213_l_evasion_fiscale_des_multinationales,Das „Double Irish“,Das „Double Irish“ (Dutch Sandwich),concept,"Steuerstruktur, die irische und niederländische Tochtergesellschaften nutzt, um geistige Eigentumsrechte auf die Bermudas zu übertragen. Apple, Google und Facebook nutzten diese bis zu ihrer schrittweisen Abschaffung (2020) und zahlten effektive Steuersätze von weniger als 2 %.",short_form
course_213_l_evasion_fiscale_des_multinationales,„Double Irish“ (Dutch Sandwich),Das „Double Irish“ (Dutch Sandwich),concept,"Steuerstruktur, die irische und niederländische Tochtergesellschaften nutzt, um geistige Eigentumsrechte auf die Bermudas zu übertragen. Apple, Google und Facebook nutzten diese bis zu ihrer schrittweisen Abschaffung (2020) und zahlten effektive Steuersätze von weniger als 2 %.",short_form
course_213_l_evasion_fiscale_des_multinationales,"OECD, 2021","Die globale Mindeststeuer von 15 % (OECD, 2021)",concept,"Abkommen, das von 136 Ländern unterzeichnet wurde, um einen Mindestsatz von 15 % auf die Gewinne multinationaler Konzerne zu erheben, unabhängig von ihrem Land der Anmeldung. Als erstes bedeutendes internationales Steuerabkommen der Geschichte zielt es darauf ab, dem steuerlichen „Wettlauf nach unten“ ein Ende zu setzen.",short_form
course_213_l_evasion_fiscale_des_multinationales,Die globale Mindeststeuer von 15 %,"Die globale Mindeststeuer von 15 % (OECD, 2021)",concept,"Abkommen, das von 136 Ländern unterzeichnet wurde, um einen Mindestsatz von 15 % auf die Gewinne multinationaler Konzerne zu erheben, unabhängig von ihrem Land der Anmeldung. Als erstes bedeutendes internationales Steuerabkommen der Geschichte zielt es darauf ab, dem steuerlichen „Wettlauf nach unten“ ein Ende zu setzen.",short_form
course_213_l_evasion_fiscale_des_multinationales,"globale Mindeststeuer von 15 % (OECD, 2021)","Die globale Mindeststeuer von 15 % (OECD, 2021)",concept,"Abkommen, das von 136 Ländern unterzeichnet wurde, um einen Mindestsatz von 15 % auf die Gewinne multinationaler Konzerne zu erheben, unabhängig von ihrem Land der Anmeldung. Als erstes bedeutendes internationales Steuerabkommen der Geschichte zielt es darauf ab, dem steuerlichen „Wettlauf nach unten“ ein Ende zu setzen.",short_form
course_213_l_evasion_fiscale_des_multinationales,Globale Mindeststeuer von 15 %,"Globale Mindeststeuer von 15 % (OECD, 2021)",concept,"Abkommen, das von 136 Ländern unterzeichnet wurde, um einen Mindeststeuersatz von 15 % auf die Gewinne multinationaler Konzerne zu erheben, unabhängig vom Land ihrer Steuererklärung. Als erstes großes internationales Steuerabkommen der Geschichte zielt es darauf ab, dem steuerlichen „Wettlauf nach unten“ ein Ende zu setzen.",short_form
course_214_la_crise_de_l_etat_providence,1942,Der Beveridge-Bericht (1942),concept,"Dokument des britischen Ökonomen Beveridge, das die Grundlagen des Sozialstaats legte: universeller Schutz gegen die „fünf Giganten“ (Armut, Krankheit, Unwissenheit, Elend, Untätigkeit). Es inspirierte die Gründung des NHS und die Sozialsysteme der Nachkriegszeit.",short_form
course_214_la_crise_de_l_etat_providence,Der Beveridge-Bericht,Der Beveridge-Bericht (1942),concept,"Dokument des britischen Ökonomen Beveridge, das die Grundlagen des Sozialstaats legte: universeller Schutz gegen die „fünf Giganten“ (Armut, Krankheit, Unwissenheit, Elend, Untätigkeit). Es inspirierte die Gründung des NHS und die Sozialsysteme der Nachkriegszeit.",short_form
course_214_la_crise_de_l_etat_providence,Beveridge-Bericht (1942),Der Beveridge-Bericht (1942),concept,"Dokument des britischen Ökonomen Beveridge, das die Grundlagen des Sozialstaats legte: universeller Schutz gegen die „fünf Giganten“ (Armut, Krankheit, Unwissenheit, Elend, Untätigkeit). Es inspirierte die Gründung des NHS und die Sozialsysteme der Nachkriegszeit.",short_form
course_215_les_inegalites_nord_sud,Milanovic,Die „Elefantenkurve“ (Milanovic),concept,"Grafik des Ökonomen Milanovic: Zwischen 1988 und 2008 verzeichneten die asiatische Mittelschicht und die weltweit sehr Reichen die größten Fortschritte, während die Arbeiterklasse der reichen Länder stagnierte. Diese „Elefantenkurve“ erklärt teilweise den Aufstieg des westlichen Populismus.",short_form
course_215_les_inegalites_nord_sud,Die „Elefantenkurve“,Die „Elefantenkurve“ (Milanovic),concept,"Grafik des Ökonomen Milanovic: Zwischen 1988 und 2008 verzeichneten die asiatische Mittelschicht und die weltweit sehr Reichen die größten Fortschritte, während die Arbeiterklasse der reichen Länder stagnierte. Diese „Elefantenkurve“ erklärt teilweise den Aufstieg des westlichen Populismus.",short_form
course_215_les_inegalites_nord_sud,„Elefantenkurve“ (Milanovic),Die „Elefantenkurve“ (Milanovic),concept,"Grafik des Ökonomen Milanovic: Zwischen 1988 und 2008 verzeichneten die asiatische Mittelschicht und die weltweit sehr Reichen die größten Fortschritte, während die Arbeiterklasse der reichen Länder stagnierte. Diese „Elefantenkurve“ erklärt teilweise den Aufstieg des westlichen Populismus.",short_form
course_215_les_inegalites_nord_sud,„Elefantenkurve“,«Elefantenkurve»,concept,"Grafik des Ökonomen Milanovic: Zwischen 1988 und 2008 verzeichneten die asiatische Mittelschicht und die Superreichen weltweit den größten Zuwachs, während die Arbeiterklasse der reichen Länder stagnierte. Diese Kurve erklärt teilweise den Aufstieg des westlichen Populismus.",content_link
course_216_la_dette_mondiale,keynesianische Theorie der Staatsverschuldung,Die keynesianische Theorie der Staatsverschuldung,concept,"Für Keynes (1936) muss der Staat Kredite aufnehmen, um in Rezessionen Ausgaben zu tätigen. Die Staatsverschuldung ist ein Werkzeug der Wirtschaftssteuerung, kein moralisches Problem. Diese Theorie rechtfertigt Pläne zur Ankurbelung wie den New Deal oder die Post-COVID-Stimuli.",short_form
course_216_la_dette_mondiale,MMT,Modern Monetary Theory (MMT),concept,"Ein Ansatz, der besagt, dass ein Staat, der sich in seiner eigenen Währung verschuldet (USA, Japan), technisch gesehen nicht bankrott gehen kann – er kann immer Geld schöpfen. Das einzige Risiko ist die Inflation. Sie rechtfertigt hohe Defizite, solange die Inflation unter Kontrolle bleibt.",short_form
course_216_la_dette_mondiale,Modern Monetary Theory,Modern Monetary Theory (MMT),concept,"Ein Ansatz, der besagt, dass ein Staat, der sich in seiner eigenen Währung verschuldet (USA, Japan), technisch gesehen nicht bankrott gehen kann – er kann immer Geld schöpfen. Das einzige Risiko ist die Inflation. Sie rechtfertigt hohe Defizite, solange die Inflation unter Kontrolle bleibt.",short_form
course_216_la_dette_mondiale,keynesianische Theorie,Keynesianische Theorie,concept,"Nach Keynes (1936) muss der Staat Kredite aufnehmen, um in Rezessionszeiten Ausgaben zu tätigen. Die Staatsverschuldung ist ein Instrument der Wirtschaftssteuerung, kein moralisches Problem. Diese Theorie rechtfertigt Ankurbelung-Pläne wie den New Deal oder Post-COVID-Stimuli.",content_link
course_217_l_economie_de_plateforme_uber_airbnb,Gig Economy und die Uberisierung,Die Gig Economy und die Uberisierung,concept,"Wirtschaft der „Gelegenheitsarbeit“, bei der Einzelpersonen ihre Dienste über Plattformen ohne Festanstellung anbieten. Sie schwächt den traditionellen sozialen Schutz (Rente, Arbeitslosigkeit) und bietet gleichzeitig Flexibilität für die Arbeitnehmer.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,2018,Die europäische DSGVO (2018),concept,"Datenschutz-Grundverordnung – das ehrgeizigste Gesetz zum Schutz personenbezogener Daten. Es gibt den europäischen Bürgern das Recht, auf ihre Daten zuzugreifen, diese zu korrigieren und zu löschen. Globale Unternehmen unterliegen seinen Regeln.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,Die europäische DSGVO,Die europäische DSGVO (2018),concept,"Datenschutz-Grundverordnung – das ehrgeizigste Gesetz zum Schutz personenbezogener Daten. Es gibt den europäischen Bürgern das Recht, auf ihre Daten zuzugreifen, diese zu korrigieren und zu löschen. Globale Unternehmen unterliegen seinen Regeln.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,europäische DSGVO (2018),Die europäische DSGVO (2018),concept,"Datenschutz-Grundverordnung – das ehrgeizigste Gesetz zum Schutz personenbezogener Daten. Es gibt den europäischen Bürgern das Recht, auf ihre Daten zuzugreifen, diese zu korrigieren und zu löschen. Globale Unternehmen unterliegen seinen Regeln.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,Zuboff,Der Überwachungskapitalismus (Zuboff),concept,"Konzept von Shoshana Zuboff: Die GAFAM haben ein Modell geschaffen, das auf der Erfassung menschlichen Verhaltens basiert, um dieses als Vorhersagen an Werbetreibende zu verkaufen. Der Mensch wird zum „Rohstoff“ eines unsichtbaren Wirtschaftsmarktes.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,Der Überwachungskapitalismus,Der Überwachungskapitalismus (Zuboff),concept,"Konzept von Shoshana Zuboff: Die GAFAM haben ein Modell geschaffen, das auf der Erfassung menschlichen Verhaltens basiert, um dieses als Vorhersagen an Werbetreibende zu verkaufen. Der Mensch wird zum „Rohstoff“ eines unsichtbaren Wirtschaftsmarktes.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,Überwachungskapitalismus (Zuboff),Der Überwachungskapitalismus (Zuboff),concept,"Konzept von Shoshana Zuboff: Die GAFAM haben ein Modell geschaffen, das auf der Erfassung menschlichen Verhaltens basiert, um dieses als Vorhersagen an Werbetreibende zu verkaufen. Der Mensch wird zum „Rohstoff“ eines unsichtbaren Wirtschaftsmarktes.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,der Überwachungskapitalismus (Zuboff),Der Überwachungskapitalismus (Zuboff),concept,"Konzept von Shoshana Zuboff: Die GAFAM haben ein Modell geschaffen, das auf der Erfassung menschlichen Verhaltens basiert, um dieses als Vorhersagen an Werbetreibende zu verkaufen. Der Mensch wird zum „Rohstoff“ eines unsichtbaren Wirtschaftsmarktes.",content_link
course_219_la_fracture_numerique_mondiale,kenianische M-Pesa,Das kenianische M-Pesa,concept,"Mobiler Zahlungsdienst (2007), der es ermöglicht, Geld per SMS ohne Bankkonto zu versenden. Es ist zum dominierenden Zahlungssystem in Kenia und mehreren afrikanischen Ländern geworden und zeigt, dass Entwicklungsländer bestimmte technologische Etappen „überspringen“ können.",short_form
course_219_la_fracture_numerique_mondiale,SpaceX,Starlink (SpaceX),concept,"Satellitenkonstellation, die Breitband-Internet in Gebieten ohne terrestrische Infrastruktur anbietet. Kann den Internetzugang in ländlichen Regionen von Entwicklungsländern transformieren, bleibt aber kostspielig. Wird auch von der Ukraine in ihrem Krieg gegen Russland genutzt.",short_form
