# Historia
10,Historia,Antigüedad y Edad Media,El descubrimiento de América (1492),¿De qué error de cálculo es víctima Colón en su proyecto de llegar a Asia por el oeste?,Subestima la circunferencia de la Tierra en un 40% aproximadamente y sobreestima la extensión de Asia,Ignora la existencia de la corriente del Golfo que ralentiza los barcos hacia el oeste,Cree que el Atlántico es poco profundo y practicable con barcos pequeños,Confunde los mapas árabes que situán a Asia al este y al oeste simultáneamente,"Al confundir las unidades de medida de las millas (árabes vs romanas), Colón calculó una circunferencia terrestre mucho más pequeña que la realidad, pensando que Asia estaba muy cerca de Europa por el oeste.",¿Qué título obtiene Colón en el acuerdo firmado con Isabel de Castilla?,El título hereditario de almirante de la mar Océana y el rango de virrey de los territorios descubiertos,El derecho a establecer puestos comerciales a cambio de una cuarta parte de los beneficios,La promesa de ser ennoblecido y de obtener tierras en Castilla a su regreso,El monopolio del comercio con Asia para él y sus descendientes durante 50 años,"Las Capitulaciones de Santa Fe son un contrato muy favorable para Colón, atribuyéndole títulos de soberanía (virrey) y privilegios marítimos excepcionales, así como el 10% de los beneficios.",¿Cuántos días dura la travesía de Colón desde Palos de la Frontera hasta las Bahamas?,70 días,33 días,120 días,9 meses,"La expedición sale de España el 3 de agosto y toca tierra el 12 de octubre de 1492, lo que supone una duración de 70 días, Periodo durante el cual la tripulación estuvo al borde del motín.",¿Por qué el continente americano lleva el nombre de Amerigo Vespucci y no el de Colón?,Vespucci es el primero en comprender que se trata de un «Nuevo Mundo» y no de Asia,Vespucci realizó más viajes y cartografió más costas que Colón,Colón cedió sus derechos a Vespucci a cambio del reembolso de sus deudas,La reina Isabel eligió el nombre de Vespucci para borrar el recuerdo del fracaso de Colón,"Mientras que Colón persistía en creer que estaba en Asia, Amerigo Vespucci publicó análisis que probaban la existencia de un nuevo continente. El cartógrafo Waldseemüller inmortalizó este análisis en 1507.",¿Qué proporción de las poblaciones autóctonas de América diezman las epidemias europeas en un siglo?,Entre el 50 y el 90%,Aproximadamente del 10 al 20%,Aproximadamente el 30%,La casi totalidad,"La falta de defensas inmunitarias contra las enfermedades importadas (viruela, gripe) provocó un choque microbiano que mató entre la mitad y la casi totalidad de ciertas poblaciones locales."
11,Historia,Revoluciones y conflictos modernos,La toma de la Bastilla (1789),¿Cuántos prisioneros había realmente en la Bastilla durante su ataque el 14 de julio de 1789?,7 prisioneros,Más de 200 prisioneros de guerra política,"Ninguno, estaba vacía",47 prisioneros liberados por la multitud,"A pesar de su reputación de prisión política temible, solo albergaba a 7 individuos (4 falsificadores, 2 locos y 1 libertino) porque estaba militarmente descuidada.",¿Qué anotó Luis XVI en su diario personal el 14 de julio de 1789?,La palabra «Nada»,«Revolución»,«Victoria»,«Traición»,"Esta famosa nota se refería únicamente a sus resultados de caza del día, demostrando su desconexión con la importancia histórica de los hechos parisinos.",¿Cuál fue la principal consecuencia del «Gran Miedo» en las zonas rurales francesas?,La abolición de los privilegios durante la noche del 4 de agosto,El regreso del rey a Versalles con sus tropas,La ejecución masiva de los nobles de provincia,La firma de un tratado de paz con Inglaterra,La violencia de las revueltas campesinas empujó a los diputados a actuar de urgencia para calmar al país votando el fin de los derechos feudales.,¿Por qué los parisinos se dirigieron específicamente a la Bastilla después de haber saqueado los Inválidos?,Para apoderarse de la pólvora,Para liberar a líderes revolucionarios,Para instalar allí la Asamblea Nacional,Para capturar a Luis XVI que se escondía allí,"Aunque poseían 32 000 fusiles tomados de los Inválidos, les faltaba munición. La Bastilla servía de depósito para las reservas de pólvora.",¿En qué año se convierte el 14 de julio oficialmente en fiesta nacional francesa?,En 1880,En 1790,En 1815,En 1848,"Fue bajo la III República cuando esta fecha fue elegida como símbolo de la unidad republicana, casi un siglo después de la caída de la fortaleza."
12,Historia,Revoluciones y conflictos modernos,La estrategia de Napoleón en Ulm (1805),¿Cuál es la gran originalidad estructural de la Grande Armée de Napoleón durante la maniobra de Ulm?,Está organizada en cuerpos de ejército autónomos capaces de desplazarse por rutas paralelas,Dispone de una artillería de sitio pesada capaz de destruir los muros de Ulm en un solo día,Utiliza por primera vez la conscripción obligatoria de masas,Está compuesta enteramente por soldados extranjeros para preservar los efectivos franceses,"El sistema de cuerpos de ejército permitía una velocidad de desplazamiento inédita, ya que cada unidad podía abastecerse y marchar por separado antes de concentrarse para la batalla.",¿Qué error logístico contribuyó al retraso del ejército ruso que venía a ayudar a Mack?,"El uso del calendario juliano por parte de los rusos, desfasado con respecto al calendario austriaco",Una epidemia de peste que diezmó a los caballos en Rusia,La destrucción preventiva de todos los puentes sobre el Danubio por parte de los franceses,La negativa del gobierno ruso a financiar los gastos de desplazamiento más allá de su frontera,El desfase de 12 días entre el calendario juliano (Rusia) y el gregoriano (Austria) provocó una mala coordinación temporal entre los aliados.,¿Cuántos soldados austriacos capitulan directamente con el general Mack el 17 de octubre de 1805?,27 000 hombres,5 000 hombres,100 000 hombres,60 000 hombres,"La cifra de 27 000 corresponde a la rendición inicial en Ulm, mientras que la cifra de 60 000 o 70 000 engloba el conjunto de las pérdidas de la campaña durante dos semanas.",¿Qué Evento naval mayor se produce la misma semana que el triunfo de Ulm?,La Batalla de Trafalgar,La batalla de Abukir,El bloqueo de Malta,La firma del tratado de Amiens,Trafalgar (21 de octubre de 1805) aniquila la flota francesa y limita la victoria de Ulm al impedir que Napoleón amenazara a Inglaterra por mar.,¿Qué batalla pone fin a la campaña de 1805 pocas semanas después de la toma de Ulm?,Austerlitz,Jena,Wagram,Waterloo,"La batalla de Austerlitz (2 de diciembre de 1805) es la conclusión lógica y brillante de la campaña de 1805, marcando la disolución de la Tercera Coalición."
13,Historia,Revoluciones y conflictos modernos,La batalla de Waterloo (1815),¿Cómo regresa Napoleón de la isla de Elba en marzo de 1815?,"Con 700 hombres, sumando a los regimientos enviados para detenerlo sin disparar un solo tiro",Gracias a una flota proporcionada secretamente por el Zar de Rusia,"Vía Italia disfrazado de comerciante, antes de cruzar los Alpes",Gracias a un golpe de Estado organizado por los jacobinos en el interior de París,"El regreso de la isla de Elba es apodado el 'Vuelo del Águila' porque Napoleón logró retomar el poder únicamente por su carisma, con las tropas realistas uniéndose a su paso.",¿Qué misión confía Napoleón al mariscal Grouchy antes de la batalla de Waterloo?,Perseguir a los prusianos con 33 000 hombres para impedir su unión con Wellington,Tomar París para asegurar una línea de retirada en caso de derrota,Atacar a Wellington por el flanco izquierdo desde el amanecer del 18 de junio,Unirse inmediatamente al grueso de las tropas francesas en Mont-Saint-Jean,"Napoleón destacó a Grouchy para rastrear a Blücher tras Ligny, pero Grouchy mantuvo su persecución mientras los prusianos ya daban media vuelta hacia Waterloo.",¿Por qué se retrasa el ataque de Waterloo la mañana del 18 de junio de 1815?,Para dejar que el suelo se secara tras las lluvias y así poder maniobrar la artillería,Porque Napoleón esperaba la rendición diplomática de Wellington,A causa de una niebla espesa que impedía ver al enemigo,Porque Napoleón aún no había recibido sus mapas de la región,La táctica de Napoleón se basaba en su 'Gran Batería' ; necesitaba un suelo firme para que las balas de cañón pudieran rebotar y para desplazar sus piezas.,¿Qué Evento psicológico sella la derrota francesa al final del día?,"El retroceso de la Guardia Imperial, reputada invencible, que provoca un pánico general",La muerte del mariscal Ney durante una carga desesperada,La captura de Napoleón por los jinetes británicos,La explosión del depósito de municiones de la granja de la Haie Sainte,"La Guardia Imperial era el último recurso; su fracaso ante el fuego británico destrozó la moral del resto del ejército, provocando una derrota total.",¿Qué órgano diplomático decide el destino de Europa tras la caída de Napoleón?,El Congreso de Viena,La Sociedad de las Naciones,El Tratado de Versalles,El Directorio de Londres,El Congreso de Viena (1814-1815) reorganizó Europa instaurando un equilibrio de poderes para evitar la dominación de un solo país.
14,Historia,Revoluciones y conflictos modernos,La Comuna de Paris (1871),¿Qué Evento del 18 de marzo de 1871 desencadena directamente la Comuna de Paris (1871)?,Thiers envía al ejército a recuperar los cañones de la Guardia Nacional en Montmartre,El armisticio humillante firmado con Bismarck en enero de 1871,Las elecciones legislativas de mayoría monárquica de febrero de 1871,La proclamación de la III República por Gambetta en París,El intento de incautación de los cañones de Montmartre por parte de Thiers provoca la insurrección popular y la fraternización de los soldados con los parisinos.,¿Qué medida social radical intenta poner en Obra la Común?,La autogestión de las empresas abandonadas por sus patronos,El derecho al voto de las mujeres en todas las elecciones nacionales,La reducción inmediata del tiempo de trabajo a 35 horas por semana,La nacionalización total de los bancos privados franceses,La Común favoreció la recuperación de los talleres abandonados por los patronos en forma de cooperativas obreras autogestionadas.,¿Cuál es el balance humano estimado de la Semana Sangrienta de mayo de 1871?,Entre 10 000 y 30 000 muertos,Aproximadamente 1 000 muertos,Más de 100 000 muertos,Aproximadamente 5 000 muertos,"La represión del ejército de Versalles fue de una violencia extrema, causando entre 10 000 y 30 000 víctimas en solo siete días.",¿Cómo analiza Karl Marx la Común de París ?,Como la primera experiencia de « dictadura del proletariado »,Como un fracaso burgués sin relación con el interés obrero,Como una simple revuelta campesina sin futuro política,Como un complot del ejército prusiano para debilitar a Francia,"Para Marx, la Común es el ejemplo concreto de un poder obrero que reemplaza la estructura del Estado burgués.",¿Qué Lugar simboliza hoy la memoria de los últimos combatientes de la Común?,El Muro de los Federados en el cementerio del Père-Lachaise,El monumento a los muertos de la plaza de la Bastilla,"La columna Vendôme, reconstruida en honor a los insurgentes",La Basílica del Sagrado Corazón de Montmartre,El Muro de los Federados es el Lugar donde los últimos defensores de la Común fueron fusilados el 28 de mayo de 1871.
15,Historia,Revoluciones y conflictos modernos,La Belle Époque (1871-1914),¿Por qué tres motores se distingue la segunda revolución industrial de La Belle Époque (1871-1914) de la primera?,"La electricidad, el petróleo y la química","El vapor, el carbón y el acero","El petróleo, el automóvil y la aeronáutica","La electricidad, el telégrafo y los ferrocarriles","La primera revolución se basaba en el vapor y el carbón; la segunda, tratada aquí, introduce la electricidad, el petróleo (motor de explosión) y la industria química.",¿Cuántas horas al día trabaja en general el proletariado industrial en La Belle Époque (1871-1914)?,10 a 12 horas,8 horas,14 a 16 horas,6 horas,"A pesar del progreso, las condiciones sociales siguen siendo duras. La jornada de 8 horas no es todavía la norma, y las jornadas de 10 a 12 horas son corrientes.",¿Qué Evento de 1914 desencadena el engranaje que conduce al fin de La Belle Époque (1871-1914)?,El asesinato del archiduque Francisco Fernando en Sarajevo,La quiebra de los grandes bancos europeos,El crac bursátil de Londres,La revolución rusa de 1905,El atentado de Sarajevo el 28 de junio de 1914 activa el sistema de alianzas europeas y conduce al conflicto generalizado en pocas semanas.,"¿Qué filósofo teorizó el positivismo, doctrina dominante de este optimismo tecnológico?",Auguste Conde,Friedrich Nietzsche,Sigmund Freud,Émile Zola,"Auguste Conde es el fundador del positivismo, esta filosofía que sitúa la ciencia por encima de todo para resolver los males de la sociedad.","¿Qué asunto de política francesa puso de relieve las fracturas internas (antisemitismo, nacionalismo) de este Periodo?",Caso Dreyfus (1894-1906),El caso de Panamá,El escándalo Wilson,El caso de las Fichas,El Caso Dreyfus es el Evento principal que reveló las tensiones antisemitas y dividió a Francia entre dreyfusards y antidreyfusards durante la Belle Époque.
16,Historia,Revoluciones y conflictos modernos,La batalla de Verdun (1916),¿Cuál era el objetivo principal del general von Falkenhayn al atacar Verdun?,Desangrar al ejército francés obligándolo a defender un símbolo,Tomar París rodeando las líneas por el Norte,Destruir las fábricas de armamento situadas en la ciudad,Capturar al general Pétain para desorganizar el estado mayor,Falkenhayn apuesta por una guerra de desgaste: ataca un punto altamente simbólico (Verdun) para forzar a Francia a enviar allí todas sus divisiones y destruirlas mediante la artillería.,¿En qué consiste el sistema de la « Noria » implementado por Pétain?,Una rotación frecuente de las tropas en el frente para limitar su agotamiento,Una red de galerías subterráneas que conecta los fuertes entre sí,Un código secreto utilizado para la artillería pesada,La sustitución sistemática de los caballos por camiones,El sistema de la Noria permite que el 70% del ejército francés participe en la batalla sin que ninguna unidad sea totalmente aniquilada por una exposición demasiado prolongada al fuego.,¿Cuál es el papel de la «Vía Sagrada» durante la batalla?,Asegurar el reabastecimiento vital de hombres y municiones mediante camiones,Permitir que los civiles huyan de la zona de combate,Ofrecer un camino protegido a las delegaciones diplomáticas,Servir de pista de aterrizaje para la aviación naciente,"Sin esta ruta que une **Bar-le-Duc** con Verdún, recorrida por 6 000 camiones al día, la plaza fuerte habría caído por falta de municiones y refuerzos.",¿Cuál es la particularidad del osario de Douaumont?,Reúne los restos de 130 000 soldados no identificados de ambos bandos,Solo contiene las tumbas de los oficiales superiores,Está construido únicamente a partir de restos de fuertes,Es el único monumento al **Mundo** dedicado únicamente a los caballos de guerra,"El osario simboliza la atrocidad de la guerra industrial, donde los cuerpos están tan destrozados por la artillería que ya no pueden distinguirse por nacionalidad.",¿Qué gesto memorial marca **la reconciliación franco-alemana** en **1984**?,François Mitterrand y Helmut Kohl tomados de la mano en el osario,La firma del Tratado del Elíseo ante las trincheras,La destrucción simbólica del Fuerte de Douaumont por parte de los dos países,La creación de una medalla militar **común** para los veteranos,"Al tomarse de la mano ante las tumbas de Verdún, los dos líderes transformaron este **Lugar** de sufrimiento en un símbolo de paz duradera en Europa."
17,Historia,Revoluciones y conflictos modernos,La Revolución rusa (1917),¿Qué error mayúsculo cometido por el gobierno provisional de Kerenski facilitó el ascenso de los bolcheviques?,Su decisión de continuar la guerra a pesar del agotamiento del país,Su negativa a conceder el derecho de voto a las mujeres y a los obreros,Su intento fallido de restaurar a Nicolás II en el trono carolingio,Su alianza secreta con Alemania para detener las huelgas,"Al negarse a firmar la paz, el gobierno provisional se aisló del pueblo que reclamaba 'Pan' y, sobre todo, 'Paz' inmediata.",¿Qué papel jugó Alemania en la **revolución rusa** de octubre?,Organizó el regreso de Lenin en un tren que gozaba de inmunidad,Financió la creación de la **Duma** para debilitar a los Romanov,Invadió Petrogrado para instalar a los bolcheviques en el poder,Envió generales para comandar a los Guardias rojos de Trotsky,"Alemania esperaba que Lenin desestabilizara a Rusia desde el interior, forzando así al país a retirarse de la guerra, lo que efectivamente ocurrió.",¿Cuál fue el nivel real de violencia durante la toma del Palacio de Invierno en octubre de 1917?,El palacio cayó casi sin combate en pocas horas,Un asedio de tres semanas redujo el edificio a cenizas,Se contabilizaron más de 50 000 muertos durante el asalto final,La guardia imperial masacró a todos los atacantes bolcheviques,"Contrariamente a la leyenda, la insurrección de octubre fue un golpe de Estado muy poco sangriento porque el gobierno casi no tenía defensores fieles.",¿Qué fue el «doble poder» que surgió tras la revolución de Febrero?,La coexistencia entre el Gobierno provisional y el Soviet de Petrogrado,El reparto del trono entre Nicolás II y su hijo Alexis,La alianza militar entre Rusia y el Imperio alemán,El conflicto de Legitimidad entre Lenin y Leon Trotsky,"El Gobierno provisional tenía la Legitimidad oficial, pero el Soviet de Petrogrado controlaba la realidad del terreno (soldados, obreros, transportes).",¿Por qué fue ejecutada la familia imperial en julio de 1918?,Para impedir que los opositores 'Blancos' la liberaran y la convirtieran en un símbolo,Tras un juicio público dirigido por el Sóviet de Moscú,Por error durante un bombardeo alemán sobre la ciudad de Ekaterimburgo,Porque Nicolás II se negaba a firmar el tratado de Brest-Litovsk,"Los bolcheviques temían que el avance de los ejércitos contrarrevolucionarios (Blancos) permitiera liberar al Zar, ofreciendo así un líder carismático a la oposición."
18,Historia,Revoluciones y conflictos modernos,La Gran Depresión (1929),¿Cómo se llama el mecanismo especulativo que permite comprar acciones pagando solo el 10% de su valor?,La compra con margen,El apalancamiento bancario,El contrato a plazo,El préstamo de bonos,"La compra con margen permitía a los inversores pedir prestado el 90% del precio de una acción, creando una burbuja artificial que amplificó el pánico durante el crac.",¿Cuánto valor perdió el Dow Jones entre 1929 y 1932?,89% de su valor,23%,50%,40%,"Entre el máximo de 1929 y el punto más bajo de 1932, el índice principal de Wall Street perdió casi el 90% de su valor, arruinando a millones de inversores.",¿Cuántos bancos estadounidenses cerraron entre 1929 y 1933?,9 000 bancos,500 bancos,100 bancos,200 000 bancos,"Aproximadamente 9 000 bancos quebraron, ya que no pudieron hacer frente a los retiros masivos de sus clientes (pánicos bancarios) tras perder sus propias inversiones.",¿Qué ley del New Deal separa los bancos comerciales de los bancos de inversión?,La Ley Glass-Steagall,La Ley Wagner,La Ley Sherman,La Ley Smoot-Hawley,La Ley Glass-Steagall de 1933 tenía como objetivo proteger los ahorros de los particulares al impedir que los bancos comerciales especularan en los mercados financieros con el dinero de los depósitos.,¿Qué vínculo directo existe entre la Gran Depresión y la llegada de Hitler al poder?,El desempleo masivo que alcanza el 30% crea una desesperación social explotada por el partido nazi,Los Estados Unidos financiaron directamente al partido nazi para contrarrestar el comunismo durante la crisis,La crisis obligó a Francia e Inglaterra a invadir Alemania para confiscar sus reservas de oro,El crac de Wall Street provocó una revolución comunista inmediata en Alemania,"La explosión del desempleo a 6 millones de personas desestabilizó totalmente la República de Weimar, permitiendo a los nazis presentarse como el único recurso ante la hambruna."
19,Historia,Revoluciones y conflictos modernos,La batalla de Stalingrado (1942-1943),¿Cuál era el objetivo estratégico inicial de la ofensiva alemana de 1942 (Caso Azul)?,Apoderarse de los recursos petroleros del Cáucaso,Tomar Moscú por el sur,Destruir Leningrado mediante un asedio terrestre,Invadir Irán para unirse a las tropas japonesas,El objetivo principal de 1942 era económico: el petróleo del Cáucaso era indispensable para la Wehrmacht para continuar la guerra.,¿Por qué la táctica del «hugging» era eficaz para los soviéticos?,Neutralizaba la ventaja de la aviación y de la artillería alemanas,Permitía capturar más fácilmente a oficiales de alto rango,Ahorraba municiones al priorizar el combate cuerpo a cuerpo,Facilitaba el abastecimiento de las tropas por parte de la población civil,"Al mantenerse extremadamente cerca de las líneas alemanas, los soviéticos impedían que la aviación enemiga bombardeara sin arriesgarse a matar a sus propios soldados.",¿En qué punto débil se apoyó la Operación Urano para lograr el cerco?,Los flancos del 6.º Ejército defendidos por tropas aliadas menos equipadas,La falta de combustible de los tanques de reserva alemanes,La ausencia de mando tras el suicidio de Friedrich Paulus,El motín de los soldados alemanes que se negaban a luchar en el frío,"La ofensiva soviética golpeó los sectores defendidos por los ejércitos rumanos y húngaros, que no tenían los medios para resistir la potencia de choque de los tanques rusos.",¿Por qué Hitler nombra a Friedrich Paulus mariscal de campo justo antes de la caída de la ciudad?,"Para incitarlo al suicidio, ya que ningún mariscal de campo se había rendido jamás",Para recompensarlo por su defensa heroica de la Casa Pávlov,Para darle la autoridad necesaria a fin de negociar una paz por separado,Porque ignoraba que Friedrich Paulus ya estaba en manos del Ejército Rojo,El ascenso al rango de mariscal de campo era una presión psicológica mórbida: Hitler esperaba que Friedrich Paulus se quitara la vida antes que sufrir la deshonra de la captura.,¿Cuál fue el destino de los 91 000 prisioneros alemanes capturados en febrero de 1943?,Solo unos 6 000 regresaron vivos a Alemania después de la guerra,Fueron liberados en 1945 tras la caída de Berlín,Fueron integrados a la fuerza en el Ejército Rojo para reconstruir la ciudad,Todos perecieron durante las marchas de la muerte hacia Siberia,"El agotamiento, el hambre y la dureza del trabajo forzado en los campos soviéticos causaron una mortalidad espantosa entre los prisioneros de Stalingrado."
20,Historia,Revoluciones y conflictos modernos,Hiroshima y Nagasaki (1945),¿Cuál fue el motivo principal del lanzamiento del Proyecto Manhattan en 1942?,El temor de que la Alemania nazi desarrollara la bomba primero,La respuesta inmediata tras el ataque de Pearl Harbor,La voluntad de la URSS de compartir sus secretos nucleares,Una petición directa del emperador de Japón para cesar la guerra,El proyecto nació de una advertencia de científicos (carta Einstein-Szilárd) que temían que Hitler dispusiera de un arma tecnológica decisiva.,¿Cuál era el coste humano estimado de la Operación Downfall por los estrategas estadounidenses?,Entre 500 000 y 1 millón de bajas,Menos de 50 000 soldados,Aproximadamente 250 000 soldados,Más de 5 millones de militares,Las pérdidas colosales previstas para una invasión terrestre de las islas japonesas fueron un argumento mayor para justificar el uso de la bomba.,¿Por qué la ciudad de Nagasaki fue finalmente bombardeada el 9 de agosto de 1945?,"Kokura, el objetivo inicial, estaba cubierta por nubes",Truman quería probar específicamente la bomba de plutonio en un puerto,Era la ciudad natal del jefe del ejército japonés,Contenía las últimas reservas de petróleo de Japón,"El mal tiempo sobre Kokura obligó al avión 'Bockscar' a desviarse hacia su objetivo secundario, Nagasaki.",¿Qué avión lanzó la primera bomba atómica sobre Hiroshima?,El B-29 Enola Gay,El B-29 Bockscar,El B-17 Memphis Belle,El B-24 Liberator,"Fue el Enola Gay, bautizado con el nombre de la madre de su piloto Paul Tibbets, el que llevó a cabo la misión histórica sobre Hiroshima.",¿Qué es un 'hibakusha' en la Historia de Japón?,Un superviviente de los bombardeos de Hiroshima o Nagasaki,Un piloto de caza que se sacrificó en combate,Un científico que trabajó en el proyecto nuclear japonés,Un ministro que firmó el acta de capitulación,"El término 'hibakusha' designa literalmente a las personas afectadas por la bomba, que sufrieron radiaciones y sufrimientos sociales."
