Nom du cours,Classification,Terme,Explication
Los paraísos fiscales explicados,Concepto,Beneficiario real,"La persona física que posee o controla en última instancia una entidad jurídica o para la cual se realiza una transacción, por oposición a los testaferros."
Los paraísos fiscales explicados,Concepto,Tax rulings,"Práctica mediante la cual una administración fiscal confirma por adelantado a una empresa cómo será gravada, permitiendo a menudo negociar tipos muy bajos."
Los paraísos fiscales explicados,Evento,Panama Papers,"Filtración masiva de 11,5 millones de documentos en 2016 que revelaron los activos offshore de personalidades mundiales gestionados por el bufete Mossack Fonseca."
Los paraísos fiscales explicados,Concepto,Trust,"Estructura jurídica anglosajona que permite transferir la propiedad de bienes a una tercera persona que los gestiona en beneficio de un beneficiario, garantizando a menudo el anonimato."
Los paraísos fiscales explicados,Concepto,Big data,"Conjunto de tecnologías que permiten analizar inmensos volúmenes de datos, utilizado por el fisco para detectar esquemas de evasión sofisticados."
La evasión fiscal de las multinacionales,Concepto,precios de transferencia,"Precios a los que una empresa transfiere bienes materiales, activos intangibles o presta servicios a empresas asociadas (filiales). Manipular estos precios permite desplazar los beneficios hacia zonas menos gravadas."
La evasión fiscal de las multinacionales,Concepto,tax rulings,"Acuerdos anticipados entre una administración fiscal nacional y una multinacional, que fijan de antemano cómo se calculará el impuesto. A menudo se critican por ser beneficios fiscales encubiertos."
La evasión fiscal de las multinacionales,Movimiento,justicia fiscal,"Corriente de pensamiento y activismo (impulsada por ONG como Oxfam) que aboga por un reparto equitativo de la carga fiscal, donde las multinacionales y los más ricos contribuyan proporcionalmente a su capacidad real."
La evasión fiscal de las multinacionales,Concepto,establecimiento permanente,"Noción jurídica que define la presencia física mínima (oficina, sucursal) necesaria para que un Estado tenga el derecho de gravar los beneficios de una empresa extranjera."
Las desigualdades Norte-Sur,Concepto,«curva del elefante»,"Gráfico del economista Milanovic: entre 1988 y 2008, la clase media asiática y los más ricos del mundo son los que más han progresado, mientras que la clase trabajadora de los países ricos se estancaba. Esta curva explica en parte el auge del populismo occidental."
Las desigualdades Norte-Sur,Concepto,términos de intercambio,"Relación entre los precios de las exportaciones de un país y los precios de sus importaciones. Cuando se degrada (materias primas vendidas más baratas a cambio de productos manufacturados comprados más caros), el país se empobrece estructuralmente."
Las desigualdades Norte-Sur,Concepto,deterioro de los términos de intercambio,"Fenómeno económico en el que los precios de los productos primarios bajan en relación con los precios de los productos manufacturados a largo plazo, penalizando a los países exportadores de materias primas."
Las desigualdades Norte-Sur,Institución,ayuda oficial al desarrollo,Conjunto de flujos financieros transferidos por los Estados desarrollados hacia los países en desarrollo para favorecer la mejora de las condiciones de vida y el crecimiento económico.
La deuda mundial,Institución,FMI,"El Fondo Monetario Internacional es una organización internacional que vela por la estabilidad financiera mundial y presta a los países en dificultades, a menudo a cambio de reformas estructurales."
La deuda mundial,Fecha,Tratado de Maastricht,"Firmado en 1992, establece los criterios de convergencia para la Unión Europea, incluyendo una deuda pública limitada al 60 % del PIB y un déficit al 3 %."
"La economía de plataforma (Uber, Airbnb...)",Concepto,Emparejamiento,Proceso de puesta en relación eficaz entre un oferente y un demandante en un mercado digital.
"La economía de plataforma (Uber, Airbnb...)",Concepto,Subordinación algorítmica,"Situación en la que un trabajador, aunque sea jurídicamente independiente, está sometido al control, la vigilancia y las directrices de un algoritmo (calificación, tarificación, desconexión)."
"La economía de plataforma (Uber, Airbnb...)",Otro,Recalificación,Decisión judicial que transforma un contrato de prestación de servicios (independiente) en un contrato de trabajo (asalariado) tras la constatación de un vínculo de subordinación.
"La economía de plataforma (Uber, Airbnb...)",Institución,Tributación digital,"Dispositivo fiscal (como la tasa GAFA) destinado a gravar los ingresos de las plataformas digitales en el lugar donde crean valor, y no solo donde están domiciliadas."
El papel de los datos (el «petróleo del siglo XXI»),Concepto,machine learning,"Campo de estudio de la inteligencia artificial que utiliza métodos estadísticos para permitir que los ordenadores aprendan a partir de datos, sin estar explícitamente programados para cada tarea."
El papel de los datos (el «petróleo del siglo XXI»),Institución,GAFAM,"Acrónimo que designa a los cinco gigantes estadounidenses de la tecnología: Google, Apple, Facebook (Meta), Amazon y Microsoft."
El papel de los datos (el «petróleo del siglo XXI»),Institución,BATX,"Equivalente chino de los GAFAM, que agrupa a Baidu, Alibaba, Tencent y Xiaomi."
El papel de los datos (el «petróleo del siglo XXI»),Concepto,soberanía digital,"Capacidad de un Estado o de una organización para controlar sus infraestructuras digitales, sus datos y sus tecnologías con el fin de no depender de potencias extranjeras."
La brecha digital mundial,Concepto,smartphone,Teléfono inteligente dotado de un sistema operativo que permite el acceso a Internet y la instalación de aplicaciones.
La brecha digital mundial,Concepto,teletrabajo,Actividad profesional ejercida a distancia gracias a las herramientas digitales.
La brecha digital mundial,Otro,MOOC,(Massive Open Online Course) Curso de enseñanza difundido en Internet y accesible para todos de forma gratuita o a bajo coste.
La brecha digital mundial,Concepto,Big Data,Conjuntos de datos tan voluminosos que requieren herramientas informáticas específicas para ser analizados y explotados.
La desinformación y las fake news,Institución,MIT,"El Massachusetts Institute of Technology, una universidad de investigación prestigiosa que lleva a cabo numerosos estudios sobre el impacto de las tecnologías digitales en la sociedad."
La desinformación y las fake news,Institución,AFP,"Agence France-Presse, agencia de noticias mundial de referencia que ha desarrollado una de las redes de fact-checking más grandes del mundo."
La desinformación y las fake news,Concepto,Deepfakes,"Grabaciones de audio o vídeo ultrarrealistas generadas por inteligencia artificial, que permiten sustituir el rostro o la voz de una persona por la de otra para atribuirle declaraciones imaginarias."
El agujero de la capa de ozono (y su recuperación),Lugar,Antártida,"Continente situado en el polo sur, donde las condiciones meteorológicas extremas de la estratosfera en primavera favorecen la destrucción masiva del ozono por los CFC."
El agujero de la capa de ozono (y su recuperación),Concepto,Estratosfera,"Segunda capa de la atmósfera terrestre, situada entre aproximadamente 10 y 50 km de altitud, que alberga la mayor parte de la capa de ozono."
El agujero de la capa de ozono (y su recuperación),Concepto,Dióxido de carbono (CO₂),"Gas presente de forma natural en la atmósfera, pero cuyo exceso vinculado a las actividades humanas es el principal responsable del calentamiento global actual."
La crisis de la biodiversidad,Institución,WWF,"Fondo Mundial para la Naturaleza (World Wide Fund for Nature), una de las organizaciones no gubernamentales internacionales de protección del medio ambiente más grandes."
La crisis de la biodiversidad,Institución,IPBES,"Plataforma intergubernamental científica y política sobre la biodiversidad y los servicios ecosistémicos, a menudo descrita como el 'IPCC de la biodiversidad'."
La crisis de la biodiversidad,Obra,Dasgupta Review,"Importante informe económico (2021) encargado por el Tesoro británico, que teoriza la integración de la naturaleza en los indicadores económicos mundiales."
La crisis de la biodiversidad,Concepto,límites planetarios,Umbrales cuantificados que la humanidad no debería superar para no comprometer las condiciones habitables de la Tierra.
La crisis de la biodiversidad,Evento,COP15,"Conferencia de las Naciones Unidas sobre la biodiversidad celebrada en 2022, que dio lugar al acuerdo histórico '30 por 30' para la protección de la naturaleza."
La crisis de la biodiversidad,Concepto,resiliencia,Capacidad de un ecosistema para recuperar su funcionamiento normal tras haber sufrido una perturbación importante.
La economía circular,Otro,Bauxita,El principal mineral que permite la producción de aluminio.
La economía circular,Concepto,Ecosistema industrial,"Modelo de organización donde las empresas de un mismo territorio intercambian sus flujos (energía, agua, materias) para que los residuos de unos se conviertan en los recursos de otros."
La economía circular,Otro,Litio,Metal alcalino esencial para la fabricación de baterías recargables para vehículos eléctricos y dispositivos móviles.
La economía circular,Concepto,Responsabilidad Ampliada del Productor,"Principio jurídico según el cual los fabricantes e importadores deben hacerse cargo, financiera o técnicamente, de la gestión del final de la vida útil de los productos que comercializan."
La economía circular,Concepto,Economía de la funcionalidad,Modelo económico que prioriza el uso de un bien (alquiler de un servicio) en lugar de su posesión (compra del objeto).
La economía circular,Concepto,Pasaporte digital de productos,Herramienta de información que almacena las características técnicas y la composición de un producto para facilitar su reparación y su futuro reciclaje.
¿Por qué las abejas son vitales?,Concepto,sonicación,Técnica de polinización utilizada por ciertos insectos (como los abejorros) que hacen vibrar sus músculos alares para sacudir el polen de las anteras de flores específicas.
¿Por qué las abejas son vitales?,Concepto,polinización,"Proceso de transporte de los granos de polen desde los órganos masculinos (estambres) hacia los órganos femeninos (pistilo) de una flor, permitiendo la fecundación y la producción de semillas y frutos."
¿Por qué las abejas son vitales?,Concepto,entomofauna,Conjunto de especies de insectos que viven en un medio determinado.
¿Por qué las abejas son vitales?,Concepto,cadena trófica,Serie de relaciones alimenticias entre seres vivos que se comen unos a otros (cadena alimenticia).
¿Por qué las abejas son vitales?,Concepto,infraestructuras agroecológicas,"Elementos no productivos de una explotación (setos, charcas, muretes, bandas floridas) que proporcionan refugios y recursos a la biodiversidad."
El aumento del nivel del mar,Lugar,Inlandsis,"Inmensa masa de hielo de gran extensión, que puede alcanzar varios kilómetros de espesor, cubriendo una base continental (como en Groenlandia o en la Antártida)."
El aumento del nivel del mar,Institución,IPCC,"Grupo Intergubernamental de Expertos sobre el Cambio Climático, organismo de la ONU encargado de evaluar los conocimientos científicos sobre el cambio climático."
El aumento del nivel del mar,Concepto,Dilatación térmica,Fenómeno físico por el cual un cuerpo (en este caso el agua) aumenta de volumen bajo el efecto de un aumento de su temperatura.
El aumento del nivel del mar,Concepto,Manglar,Ecosistema de marismas marítimas que incluye árboles específicos (manglares) que estabilizan las costas y protegen contra la erosión y las marejadas ciclónicas.
La IA y el empleo,Concepto,IA generativa,"Tipo de inteligencia artificial capaz de crear nuevos contenidos (texto, imágenes, código, sonido) a partir de ejemplos aprendidos, en lugar de simplemente analizar datos existentes."
La IA y el empleo,Concepto,cuellos blancos,"Expresión que designa a los trabajadores de oficina, directivos y profesiones intelectuales, por oposición a los 'cuellos azules' que trabajan en la industria o en trabajos manuales."
La IA y el empleo,Concepto,Ingeniero de prompts,Oficio que consiste en diseñar y perfeccionar las instrucciones textuales dadas a una IA generativa para obtener el resultado más pertinente y eficaz posible.
El populismo: ¿por qué está en auge en todas partes?,Personaje,Jan-Werner Müller,"Politólogo y profesor en Princeton, autor de '¿Qué es el populismo?', que define el fenómeno por su antipluralismo y su pretensión de exclusividad en la representación."
El populismo: ¿por qué está en auge en todas partes?,Personaje,Branko Milanović,"Economista serbo-estadounidense especializado en desigualdades, célebre por su 'curva del elefante' que muestra la distribución de las ganancias de ingresos mundiales."
El populismo: ¿por qué está en auge en todas partes?,Concepto,globalización,"Proceso de apertura de las fronteras económicas y de aceleración de los intercambios mundiales, cuyos efectos desiguales son un motor del voto populista."
El populismo: ¿por qué está en auge en todas partes?,Movimiento,trumpismo,"Movimiento política asociado a Donald Trump, que mezcla populismo, nacionalismo económico y una comunicación directa que desafía las normas institucionales."
El populismo: ¿por qué está en auge en todas partes?,Concepto,monismo,"Concepción política que rechaza la diversidad de opiniones en el seno del pueblo, afirmando que la voluntad popular es una, indivisible y encarnada por un solo líder."
El populismo: ¿por qué está en auge en todas partes?,Concepto,backlash,Reacción violenta o resistencia de un grupo social ante cambios culturales o política rápidos percibidos como una amenaza para sus valores.
El populismo: ¿por qué está en auge en todas partes?,Institución,medios de masas,"Grandes órganos de prensa tradicionales (TV, periódicos), a menudo calificados de 'élites mediáticas' por los populistas para desacreditarlos."
El populismo: ¿por qué está en auge en todas partes?,Concepto,desdemonización,Estrategia política que busca hacer que un partido radical sea más aceptable para el electorado moderado suavizando su imagen y su discurso.
La salud mental como desafío social,Concepto,Comparación social ascendente,"Proceso psicológico en el que un individuo se compara con personas que percibe como superiores (belleza, riqueza, éxito), lo que a menudo provoca una disminución de la autoestima."
La salud mental como desafío social,Concepto,Cibervictimización,"Forma de acoso que ocurre a través de herramientas digitales, incluyendo insultos, la propagación de rumores o la exclusión social en línea."
La salud mental como desafío social,Concepto,Refuerzo dopaminérgico,"Mecanismo biológico ligado al circuito de recompensa en el cerebro, estimulado por las notificaciones y los 'likes' en las redes sociales, que puede conducir a una adicción."
La salud mental como desafío social,Concepto,Brecha de tratamiento,Diferencia significativa entre el número de personas que necesitan atención de salud mental y el número de personas que la reciben efectivamente.
La salud mental como desafío social,Personaje,Simone Biles,"Gimnasta estadounidense multimedallista que, al retirarse de varias pruebas en los JJ. OO. de Tokio 2021 para preservar su salud mental, provocó un debate mundial sobre el tema."
La salud mental como desafío social,Concepto,Ecoansiedad,Forma de angustia psíquica vinculada al sentimiento de impotencia ante el cambio climático y las amenazas medioambientales futuras.
La salud mental como desafío social,Concepto,Inteligencia artificial,Aquí utilizada para designar los algoritmos y agentes conversacionales (chatbots) capaces de realizar un primer nivel de seguimiento o de triaje psiquiátrico.
La UE: ¿cómo funciona realmente?,Institución,Consejo de la UE,"Reunión de los ministros nacionales por ámbito (ej: agricultura, finanzas). Vota las leyes con el Parlamento y representa los intereses de los gobiernos miembros."
La UE: ¿cómo funciona realmente?,Institución,Comisión Europea,"Órgano ejecutivo de la UE. Propone las leyes, gestiona el presupuesto y vela por la aplicación de los tratados bajo la dirección de 27 comisarios."
La UE: ¿cómo funciona realmente?,Concepto,grupos de interés,"Organizaciones (ONG, empresas, sindicatos) que buscan influir en las decisiones políticas en Bruselas aportando su experiencia técnica."
La UE: ¿cómo funciona realmente?,Institución,comité de conciliación,Instancia que reúne a diputados europeos y representantes del Consejo para encontrar un acuerdo final sobre una ley en caso de desacuerdo persistente.
La libertad de prensa en el mundo,Concepto,concentración de medios,"Proceso mediante el cual un número reducido de propietarios o grandes grupos industriales adquieren la mayoría de los medios de prensa, televisión y radio."
La libertad de prensa en el mundo,Personaje,Viktor Orbán,Primer ministro húngaro cuya gobernanza está marcada por una estrategia de control indirecto de los medios a través de aliados económicos.
La libertad de prensa en el mundo,Concepto,SLAPP,Demanda estratégica contra la movilización pública; procedimientos judiciales abusivos iniciados por empresas o políticos para agotar financieramente a un periodista.
La libertad de prensa en el mundo,Concepto,desinformación,Difusión intencionada de información falsa con el fin de engañar a la opinión pública o desestabilizar a un adversario.
Las migraciones climáticas,Concepto,sedentarización forzada,Proceso por el cual poblaciones nómadas (como en el Sahel) se ven obligadas a establecerse de manera permanente debido a que sus rutas de transhumancia son destruidas por la sequía.
Las migraciones climáticas,Lugar,Estados insulares de baja altitud,"Naciones archipelágicas (Kiribati, Tuvalu, Maldivas) cuya altitud media es tan baja que corren el riesgo de una sumersión total por la subida del nivel del mar."
Las migraciones climáticas,Concepto,deuda climática,"Principio política que afirma que los países industrializados, responsables históricos del calentamiento, deben compensación y asistencia a los países pobres que sufren sus primeros efectos."
Las migraciones climáticas,Concepto,no devolución,Principio cardinal del derecho de los refugiados que prohíbe expulsar a una persona hacia un país donde corra riesgo de muerte o de tratos inhumanos.
La blockchain y las criptomonedas,Concepto,pares,"Usuarios u ordenadores conectados en una red sin jerarquía central, donde cada uno tiene los mismos derechos y responsabilidades."
La blockchain y las criptomonedas,Concepto,hashing,"Algoritmo matemático que transforma un dato de cualquier tamaño en una huella digital de tamaño fijo, única e irreversible."
La blockchain y las criptomonedas,Concepto,moneda fiduciaria,Moneda emitida por un banco central (como el Euro o el Dólar) cuya valor reside en la confianza del público hacia la Institución emisora.
La blockchain y las criptomonedas,Institución,CBDC,"Moneda Digital del Banco Central, forma digital de la moneda fiduciaria emitida por un Estado para competir con las criptomonedas privadas."
El derecho de asilo explicado,Fecha,Convención de Ginebra,Tratado internacional adoptado en 1951 que define el estatuto de refugiado y las obligaciones de los Estados hacia ellos.
El derecho de asilo explicado,Institución,ACNUR,"Alto Comisionado de las Naciones Unidas para los Refugiados, agencia de la ONU encargada de proteger los derechos de los refugiados y los desplazados."
El derecho de asilo explicado,Institución,Reglamento de Dublín,"Texto de la Unión Europea que determina el Estado miembro responsable del examen de una solicitud de asilo, generalmente el primer país de entrada."
La seguridad alimentaria mundial,Concepto,deficiencias de micronutrientes,"Falta de vitaminas (A, B12...) y de minerales (hierro, yodo, zinc) esenciales para el funcionamiento del organismo, incluso si el aporte calórico total es suficiente."
La seguridad alimentaria mundial,Institución,mercado de futuros,"Mercado financiero donde se negocian los precios de las materias primas (como el trigo) para entregas futuras, influyendo en los precios mundiales."
La seguridad alimentaria mundial,Concepto,poder alimentario,Estrategia geopolítica que consiste en utilizar la exportación o el embargo de productos alimenticios como medio de presión política.
La seguridad alimentaria mundial,Lugar,zonas arables,Tierras cuyo clima y calidad de suelo permiten una explotación de cultivos anuales o de praderas artificiales.
La seguridad alimentaria mundial,Lugar,capas freáticas,"Reservas de agua subterránea situadas a poca profundidad, que alimentan pozos y manantiales, y que se utilizan ampliamente para el riego agrícola."
La seguridad alimentaria mundial,Concepto,agroecología,Prácticas agrícolas que respetan el medio ambiente y buscan mantener el equilibrio de los ecosistemas al tiempo que garantizan una producción nutritiva.
El agua: ¿próxima fuente de conflictos?,Concepto,salmuera,"Solución acuosa muy concentrada en sal, vertida por las plantas de desalinización. Su vertido masivo puede asfixiar la fauna y la flora marina local."
El agua: ¿próxima fuente de conflictos?,Lugar,Singapur,"Ciudad-Estado insular del Sudeste Asiático, convertida en un referente mundial en la gestión del agua (NEWater) para compensar su falta de fuentes naturales de agua dulce."
El agua: ¿próxima fuente de conflictos?,Concepto,agua virtual,Volumen de agua necesario para la fabricación de un producto (agrícola o industrial) a lo largo de toda su cadena de producción. Este concepto ayuda a comprender los intercambios indirectos de agua entre países.
El soft power estadounidense,Acrónimo,GAFAM,"Acrónimo que designa a los Gigantes de la web estadounidense: Google, Apple, Facebook (Meta), Amazon y Microsoft."
El soft power estadounidense,Institución,ONU,"Organización de las Naciones Unidas, creada en 1945 para mantener la paz y la seguridad internacionales."
El soft power estadounidense,Movimiento,Hallyu,"Término que designa la 'ola coreana', es decir, la exportación masiva de la Cultura popular surcoreana (K-pop, dramas, cine) a nivel internacional."
El soft power estadounidense,Otro,Ivy League,"Agrupación de ocho universidades privadas entre las más antiguas y prestigiosas del noreste de los Estados Unidos (Harvard, Yale, Princeton...)."
Los GAFAM: poder y derivas,Concepto,fake news,Informaciones falsas creadas y difundidas con el objetivo de engañar al público o de manipular la opinión política.
Los GAFAM: poder y derivas,Lugar,Silicon Valley,"Región de California al sur de San Francisco, convertida en el centro mundial de la alta tecnología y sede de la mayoría de las GAFAM."
Los GAFAM: poder y derivas,Concepto,capacidad de atención,Recurso limitado de los usuarios que las plataformas buscan capturar y monetizar a través de la publicidad mediante algoritmos de retención.
La transición energética,Concepto,tierras raras,"Grupo de 17 metales con propiedades electromagnéticas únicas, indispensables para la fabricación de imanes permanentes para aerogeneradores y motores de coches eléctricos."
La transición energética,Concepto,neutralidad de carbono,Estado de equilibrio entre las emisiones de gases de efecto invernadero y las absorciones por los sumideros naturales o artificiales.
La transición energética,Concepto,intermitencia,"Carácter irregular de la producción de energía (solar, eólica) que varía según las condiciones meteorológicas y el ciclo día/noche."
El futuro del trabajo,Personaje,Henry Ford,"Industrial estadounidense de principios del siglo XX, pionero del trabajo en cadena y de la estandarización (fordismo), que normalizó la semana de 5 días para crear una clase media de consumidores."
El futuro del trabajo,Personaje,Joseph Schumpeter,"Economista austriaco del siglo XX, famoso por su teoría de la 'destrucción creativa' que explica cómo las innovaciones tecnológicas reemplazan las antiguas estructuras económicas."
China y su modelo económico,Personaje,Deng Xiaoping,"Líder de la República Popular China de 1978 a 1992, es el arquitecto de las reformas económicas que abrieron el país al mercado mundial."
China y su modelo económico,Personaje,Xi Jinping,"Secretario general del Partido Comunista Chino desde 2012, ha reforzado el control del Partido sobre la sociedad y lanzado la Belt and Road Initiative."
China y su modelo económico,Lugar,Silicon Valley,"Principal polo tecnológico situado en California, que sirve de referencia mundial para la innovación digital con la que China busca competir."
China y su modelo económico,Institución,Evergrande,Antiguo gigante inmobiliario chino cuya crisis de deuda en 2021 reveló las fragilidades sistémicas del modelo financiero chino.
China y su modelo económico,Lugar,Taiwán,"Isla reclamada por Pekín, punto de fricción importante entre China y los Estados Unidos en los niveles política y tecnológico."
China y su modelo económico,Concepto,semiconductores,"Componentes electrónicos esenciales para la industria moderna, en el corazón de la guerra tecnológica entre China y Occidente."
La crisis del Estado de bienestar,Institución,Consejo Nacional de la Resistencia,Organismo que dirigió los diferentes movimientos de la Resistencia francesa durante la Segunda Guerra Mundial y elaboró el programa de reformas sociales de 1944.
La crisis del Estado de bienestar,Concepto,gig economy,"Economía de los pequeños trabajos o de las plataformas digitales (tipo Uber), caracterizada por contratos cortos y un estatus de trabajador autónomo en lugar de asalariado."
La crisis del Estado de bienestar,Concepto,flexiseguridad,"Modelo social que combina facilidad de despido para las empresas (flexibilidad) y protecciones fuertes para los trabajadores en transición (seguridad), típico del modelo danés."
La crisis del Estado de bienestar,Concepto,CSG,Contribución Social Generalizada. Impuesto francés destinado a diversificar la financiación de la protección social más allá de las únicas cotizaciones salariales.
La crisis del Estado de bienestar,Concepto,uberización,"Fenómeno de cuestionamiento del modelo económico tradicional por parte de plataformas digitales que ponen en relación directa a prestadores y clientes, a menudo en detrimento del salariado clásico."
¿Cómo se forman los terremotos?,Concepto,Andrómeda (Sismología),Nombre de un vasto proyecto europeo y de una red de sensores destinados a utilizar la fibra óptica submarina existente para detectar vibraciones sísmicas en el fondo de los océanos.
El Renacimiento italiano,Concepto,Claroscuro,Técnica de pintura consistente en producir contrastes violentos entre las zonas de luz y las zonas de sombra para crear volumen y drama.
El Renacimiento italiano,Movimiento,Manierismo,Movimiento artístico de finales del Renacimiento (hacia 1520-1580) caracterizado por el rechazo de la armonía clásica en favor de formas alargadas y composiciones complejas.
El nacimiento del impresionismo,Institución,Academia de Bellas Artes,"Institución estatal que gestionaba la enseñanza artística y el Salón de París en el siglo XIX, imponiendo estándares clásicos rigurosos."
El nacimiento del impresionismo,Personaje,Napoleón III,"Emperador de los franceses que, ante la crisis artística de 1863, autorizó la creación del Salon des Refusés."
El nacimiento del impresionismo,Evento,Salon des Refusés,"Exposición organizada en 1863 para presentar las obras rechazadas por el jurado del Salón oficial, marcando el inicio de la fractura entre el arte moderno y académico."
El nacimiento del impresionismo,Personaje,Édouard Manet,"Pintor precursor de la modernidad, cuyo cuadro 'Le Déjeuner sur l'herbe' provocó un escándalo mayor en 1863."
El nacimiento del impresionismo,Personaje,Claude Monet,"Líder del movimiento impresionismo, célebre por sus series que exploran la luz como 'Les Nymphéas' o 'La Cathédrale de Rouen'."
El nacimiento del impresionismo,Concepto,visión binocular,"Capacidad del sistema visual para fusionar dos imágenes para percibir el relieve y, en el caso del impresionismo, para fusionar pinceladas de colores yuxtapuestos."
El nacimiento del impresionismo,Concepto,colores complementarios,Colores opuestos en el círculo cromático (ej: rojo/verde). Su yuxtaposición refuerza la viveza de cada uno.
El nacimiento del impresionismo,Personaje,Berthe Morisot,"Una de las figuras principales del impresionismo, conocida por sus escenas de la vida burguesa y su pincelada límpida."
El nacimiento del impresionismo,Lugar,museo de Orsay,Museo nacional en París que alberga la mayor colección de obras impresionistas y postimpresionistas del Mundo.
Rembrandt y la escuela flamenca,Personaje,Hals,"Frans Hals, gran retratista holandés del Siglo de Oro, célebre por su pincelada rápida y por capturar la psicología alegre de sus modelos."
Rembrandt y la escuela flamenca,Personaje,Caravaggio,"Pintor italiano de finales del siglo XVI, inventor del estilo tenebrista que utiliza contrastes de luz violentos para dramatizar la escena."
Rembrandt y la escuela flamenca,Personaje,Francis Bacon,"Pintor británico del siglo XX, cuyo trabajo sobre la deformación de la carne y la expresión del dolor se inspira directamente en la libertad Técnica de Rembrandt."
"El romanticismo en la pintura (Delacroix, Géricault)",Personaje,Géricault,"Théodore Géricault (1791-1824), pintor francés cuya breve carrera sentó las bases del romanticismo con obras dramáticas y ancladas en lo real."
"El romanticismo en la pintura (Delacroix, Géricault)",Personaje,Delacroix,"Eugène Delacroix (1798-1863), jefe de filas de la escuela romántica francesa, célebre por su uso audaz del color y sus temas políticos y exóticos."
"El romanticismo en la pintura (Delacroix, Géricault)",Personaje,Jean-Auguste-Dominique Ingres,"Pintor francés (1780-1867), campeón del neoclasicismo y gran rival de Delacroix, que priorizó la perfección de la línea sobre la emoción del color."
El cubismo: Picasso y Braque,Concepto,collage,"Innovación que consiste en integrar fragmentos de lo real (periódicos, telas) en la Obra, borrando la frontera entre representación y realidad."
El surrealismo: Dalí y Magritte,Movimiento,dadaísmo,"Movimiento artístico y literario (1916-1923) nacido como reacción al horror de la Gran Guerra, caracterizado por un cuestionamiento radical de las convenciones, del sentido y de las instituciones."
El surrealismo: Dalí y Magritte,Lugar,Port Lligat,"Pequeño pueblo de pescadores en Cataluña donde Salvador Dalí estableció su residencia principal y su taller, cuyos paisajes rocosos aparecen en muchos de sus lienzos."
El expresionismo: Munch y El Grito,Concepto,positivismo,"Doctrina filosófica del siglo XIX que considera que solo el conocimiento de los hechos y de las Ley científicas es real, rechazando la metafísica."
El expresionismo: Munch y El Grito,Concepto,mimesis,Concepto estético surgido en la Antigüedad que designa la imitación o la representación fiel de la realidad en el Arte.
El arte abstracto: Kandinsky y Mondrian,Movimiento,Expresionismo abstracto,"Movimiento artístico de posguerra, principalmente estadounidense, que prioriza el gesto instintivo del artista (action painting) y la expresión bruta de las emociones."
El arte abstracto: Kandinsky y Mondrian,Movimiento,Minimalismo,"Corriente artística de los años 60 que aboga por un despojo extremo, utilizando a menudo formas geométricas simples y materiales industriales."
El arte abstracto: Kandinsky y Mondrian,Movimiento,Arte conceptual,Movimiento donde la definición o la idea de la obra prima sobre su estética o su realización material.
El Pop Art: Warhol y Lichtenstein,Movimiento,Expresionismo abstracto,"Movimiento artístico dominante tras la Segunda Guerra Mundial (Pollock, Rothko), que privilegia la expresión subjetiva, el gesto espontáneo y el rechazo a la figuración, al cual el Pop Art se opondrá mediante su retorno a lo real banal."
El nacimiento de la música electrónica,Movimiento,Chicago house,"Género musical nacido a mediados de los años 1980 en los clubes de Chicago (como el Warehouse), caracterizado por un ritmo repetitivo de 4/4 e influencias soul y disco."
Mozart: niño prodigio y vida trágica,Obra,La flauta mágica,"Última ópera de Mozart (1791), que mezcla cuento popular y simbolismo masónico, escrita en alemán para un teatro popular."
Beethoven: genio y sordera,Personaje,Napoleón Bonaparte,"General y luego Emperador de los franceses cuyos ideales republicanos iniciales fascinaban a Beethoven, antes de que su coronación imperial provocara la ira del compositor."
Beethoven: genio y sordera,Concepto,periodo heroico,"Época creativa de Beethoven marcada por obras grandiosas que evocan la lucha, la victoria y la resiliencia ante el destino."
Beethoven: genio y sordera,Lugar,Bonn,"Ciudad del norte de Alemania, capital del electorado de Colonia, donde Beethoven nació y pasó su juventud."
Beethoven: genio y sordera,Lugar,Viena,Capital del Imperio austríaco y centro mundial de la música clásica donde Beethoven vivió la mayor parte de su carrera.
Beethoven: genio y sordera,Movimiento,romanticismo,"Movimiento artístico del siglo XIX que prioriza la expresión de los sentimientos, lo imaginario y la subjetividad frente al rigor clásico."
El nacimiento del rock'n'roll,Institución,Sun Records,"Sello discográfico independiente fundado en Memphis por Sam Phillips, especializado en el blues y el country, motor del nacimiento del rockabilly."
El nacimiento del rock'n'roll,Personaje,Alan Freed,Disc-jockey estadounidense influyente acreditado por haber popularizado el término «rock'n'roll» en la radio para designar este nuevo estilo híbrido.
Bach y la música barroca,Institución,Thomasschule,"Escuela vinculada a la iglesia de Santo Tomás de Leipzig, donde Bach enseñaba música y latín a los niños del coro."
Bach y la música barroca,Concepto,cantata,"Género musical vocal compuesto por varios movimientos (arias, recitativos, coros) con acompañamiento instrumental, central en la liturgia luterana."
El nacimiento del jazz americano,Movimiento,bebop,"Estilo de jazz aparecido en los años 40, caracterizado por tempos rápidos, armonías complejas y una orientación hacia la escucha intelectual más que hacia el baile."
El nacimiento del jazz americano,Movimiento,Renacimiento de Harlem,"Movimiento de renovación de la cultura afroamericana en los años 20 en Nueva York, que afectó a la literatura, las artes y la música jazz."
El nacimiento del jazz americano,Evento,Gran Migración,"Movimiento masivo de seis millones de afroamericanos del sur rural de los Estados Unidos hacia el norte y el oeste industrial entre 1916 y 1970, favoreciendo la difusión del jazz."
